2018-09-19 18:20:33.077 [pool-2-thread-4] TaskStatusMessageHandler INFO  - Received task status message task_message_content_type_execution_begin for selfTaskId=dfee6788-1dc3-48e1-ab54-704685565390 rootTaskId=dfee6788-1dc3-48e1-ab54-704685565390 
2018-09-19 18:20:33.094 [pool-2-thread-4] TaskController INFO  - Notify taskFlow=dfee6788-1dc3-48e1-ab54-704685565390 begin
2018-09-19 18:20:33.101 [pool-2-thread-3] TaskQueueManagerImpl INFO  - flowengine received taskResult 0 back from XFAgent worker2 for taskid dfee6788-1dc3-48e1-ab54-704685565390.
2018-09-19 18:20:34.241 [pool-2-thread-4] TaskStatusMessageHandler INFO  - Received a task status request on nb_flowengine_task_status_queue, redeliver? false
2018-09-19 18:20:34.242 [pool-2-thread-4] TaskStatusMessageHandler INFO  - Received task status message task_message_content_type_execution_end for selfTaskId=dfee6788-1dc3-48e1-ab54-704685565390 rootTaskId=dfee6788-1dc3-48e1-ab54-704685565390 
2018-09-19 18:20:34.306 [pool-2-thread-4] TaskController INFO  - Notify taskFlow=dfee6788-1dc3-48e1-ab54-704685565390 end
2018-09-19 18:20:37.315 [pool-2-thread-3] CommonUtil INFO  - ##### Flowengine successfully received a XFAgent update msg from worker2, the temporarily cached taskCount 1 on this server will be reset to 0.
2018-09-19 18:21:05.487 [pool-2-thread-3] AMQPTaskGateway INFO  - Received a task request from RMClient on rmclient2scheduler_queue, redeliver? false
2018-09-19 18:21:05.503 [pool-2-thread-3] AMQPTaskGateway INFO  - Received task message content type ETaskOp.Task_Add
2018-09-19 18:21:07.533 [pool-2-thread-3] AMQPTaskGateway INFO  - Received a task request from RMClient on prepared_tasks, redeliver? false
2018-09-19 18:21:07.555 [pool-2-thread-3] AMQPTaskGateway INFO  - Flowengine Taskgateway received a content=task_message_content_type_task for selftaskId= bd23e116-cd82-44c9-b7cd-5404ba9c39e3
2018-09-19 18:21:07.579 [pool-4-thread-1] TaskController INFO  - selectBestXFAgent successfully selected the best XFAgent worker2 to execute this task: bd23e116-cd82-44c9-b7cd-5404ba9c39e3 
2018-09-19 18:21:07.851 [pool-2-thread-4] TaskStatusMessageHandler INFO  - Received a task status request on nb_flowengine_task_status_queue, redeliver? false
2018-09-19 18:21:07.851 [pool-2-thread-4] TaskStatusMessageHandler INFO  - Received task status message task_message_content_type_execution_begin for selfTaskId=bd23e116-cd82-44c9-b7cd-5404ba9c39e3 rootTaskId=bd23e116-cd82-44c9-b7cd-5404ba9c39e3 
2018-09-19 18:21:07.860 [pool-2-thread-4] TaskController INFO  - Notify taskFlow=bd23e116-cd82-44c9-b7cd-5404ba9c39e3 begin
2018-09-19 18:21:07.865 [pool-2-thread-3] TaskQueueManagerImpl INFO  - flowengine received taskResult 0 back from XFAgent worker2 for taskid bd23e116-cd82-44c9-b7cd-5404ba9c39e3.
2018-09-19 18:21:10.127 [pool-2-thread-4] TaskStatusMessageHandler INFO  - Received a task status request on nb_flowengine_task_status_queue, redeliver? false
